Time,Max,Min,SMA,RSI,Value
2019-05-01 00:00,1.337750000,1.337720000,1.337740000,0,1.337740000
2019-05-01 01:00,1.337930000,1.337820000,1.33774,0,1.337930000
2019-05-01 02:00,1.337920000,1.337830000,1.337835,0,1.337920000
2019-05-01 03:00,1.338810000,1.338710000,1.3378633333333,94.999999999972,1.33880000
2019-05-01 04:00,1.338510000,1.338430000,1.3380975,98.165137614667,1.338430000
2019-05-01 05:00,1.339120000,1.338950000,1.338164,73.793103448276,1.339120000
2019-05-01 06:00,1.339590000,1.339380000,1.3383233333333,75.536480686695,1.339480000
2019-05-01 07:00,1.339580000,1.33950000,1.3384885714286,73.61111111111,1.339530000
2019-05-01 08:00,1.340610000,1.340360000,1.33861875,69.551282051282,1.340370000
2019-05-01 09:00,1.340330000,1.340110000,1.3388133333333,72.530120481926,1.340250000
2019-05-01 10:00,1.34030000,1.339260000,1.338957,75.062344139646,1.34030000
2019-05-01 11:00,1.341890000,1.341650000,1.3390790909091,72.397476340689,1.341730000
2019-05-01 12:00,1.341890000,1.341690000,1.3393,77.103606182022,1.341760000
2019-05-01 13:00,1.342610000,1.341920000,1.3394892307692,75.0830564784,1.342610000
2019-05-01 14:00,1.342380000,1.340440000,1.3397121428571,76.314542870672,1.341440000
2019-05-01 15:00,1.345140000,1.344440000,1.3398273333333,56.259821896278,1.345070000
2019-05-01 16:00,1.344360000,1.343880000,1.340155,66.212985102075,1.344350000
2019-05-01 17:00,1.344420000,1.343740000,1.3404017647059,63.122457567679,1.344420000
2019-05-01 18:00,1.343780000,1.343550000,1.340625,61.258949074697,1.343550000
2019-05-01 19:00,1.343780000,1.343740000,1.3407789473684,58.178319435535,1.343760000
2019-05-01 20:00,1.343950000,1.343830000,1.340928,56.78156230879,1.343870000
2019-05-01 21:00,1.343370000,1.343310000,1.3410680952381,55.246126691507,1.343360000
2019-05-01 22:00,1.343960000,1.343810000,1.3411722727273,55.463673951566,1.343850000
2019-05-01 23:00,1.344310000,1.344210000,1.3412886956522,55.015511892451,1.34430000
2019-05-02 00:00,1.343970000,1.343890000,1.3414141666667,54.520093493177,1.343940000
2019-05-02 01:00,1.343830000,1.343740000,1.3415152,55.567509413663,1.343770000
2019-05-02 02:00,1.343870000,1.343660000,1.3416019230769,57.470482784199,1.343830000
2019-05-02 03:00,1.343720000,1.343660000,1.3416844444444,56.125082528059,1.34370000
2019-05-02 04:00,1.344050000,1.343860000,1.3417564285714,57.976675408737,1.343920000
2019-05-02 05:00,1.344390000,1.344230000,1.3418310344828,57.092122255703,1.344390000
2019-05-02 06:00,1.344680000,1.344480000,1.3419163333333,56.82925578294,1.344490000
