Time,Max,Min,SMAP,RSI,Value
2019-03-14 19:00,1.332550000,1.332310000,1.3331534,36.530706518347,1.33250000
2019-03-14 20:00,1.332660000,1.332530000,1.3330976,36.676778059114,1.332540000
2019-03-14 21:00,1.332650000,1.332540000,1.3330526,37.411138955659,1.332540000
2019-03-14 22:00,1.33130000,1.330820000,1.3329946,38.447893569845,1.331250000
2019-03-14 23:00,1.331140000,1.33110000,1.332936,38.398721817859,1.331130000
2019-03-15 00:00,1.331210000,1.331090000,1.3328686,38.5260422818,1.331170000
2019-03-15 01:00,1.330930000,1.330740000,1.3327824,37.284261058407,1.330750000
2019-03-15 02:00,1.330120000,1.330030000,1.332684,38.272464665222,1.330040000
2019-03-15 03:00,1.329710000,1.329410000,1.3325772,37.528060558601,1.329680000
2019-03-15 04:00,1.329810000,1.329670000,1.3324644,37.149870801034,1.329780000
2019-03-15 05:00,1.331230000,1.331150000,1.332337,38.20403487558,1.331180000
2019-03-15 06:00,1.331850000,1.331670000,1.3322126,38.387261798184,1.331670000
2019-03-15 07:00,1.333020000,1.332850000,1.332085,38.095911181928,1.332930000
2019-03-15 08:00,1.335120000,1.334320000,1.3319746,39.630325814536,1.335110000
2019-03-15 09:00,1.335480000,1.335040000,1.3318962,39.885923813404,1.335080000
2019-03-15 10:00,1.334750000,1.334570000,1.3318262,40.584889515276,1.334720000
2019-03-15 11:00,1.334050000,1.333520000,1.331812,42.736468114418,1.333520000
2019-03-15 12:00,1.333520000,1.33340000,1.3318094,43.560844019068,1.333520000
2019-03-15 13:00,1.333170000,1.333080000,1.331787,44.179881070367,1.333080000
2019-03-15 14:00,1.334480000,1.33420000,1.3318114,47.781231577255,1.334480000
2019-03-15 15:00,1.335110000,1.334420000,1.3318358,47.781231577255,1.334440000
2019-03-17 16:00,1.333210000,1.333180000,1.3318614,47.881310418904,1.333180000
2019-03-17 17:00,1.333780000,1.333530000,1.3318874,47.912082013848,1.333630000
2019-03-17 18:00,1.334370000,1.334170000,1.331935,49.78805287523,1.334260000
2019-03-17 19:00,1.334290000,1.334180000,1.3319898,50.446453800508,1.334220000
2019-03-17 20:00,1.334460000,1.334270000,1.3320746,51.049317943337,1.334270000
2019-03-17 21:00,1.333430000,1.333260000,1.3321644,51.421009241984,1.333430000
2019-03-17 22:00,1.332450000,1.332360000,1.3322492,53.131499884446,1.332360000
2019-03-17 23:00,1.331840000,1.331820000,1.3323532,52.992957746479,1.331830000
2019-03-18 00:00,1.331840000,1.331760000,1.3324202,51.797185455197,1.331810000
2019-03-18 01:00,1.331850000,1.331780000,1.332461,51.438123234769,1.331780000
2019-03-18 02:00,1.3310000,1.330920000,1.3324846,52.020547945205,1.330950000
2019-03-18 03:00,1.331120000,1.330770000,1.3325012,53.515608118815,1.330770000
2019-03-18 04:00,1.332190000,1.332010000,1.3325152,55.370231430715,1.332080000
2019-03-18 05:00,1.332450000,1.332350000,1.332509,55.731577829688,1.332380000
2019-03-18 06:00,1.333020000,1.332830000,1.3325036,55.797933409874,1.332980000
2019-03-18 07:00,1.332240000,1.332110000,1.3325134,57.047229453328,1.332190000
2019-03-18 08:00,1.333570000,1.33320000,1.332529,57.505518763797,1.333280000
2019-03-18 09:00,1.333340000,1.333190000,1.332576,58.016883438282,1.333320000
2019-03-18 10:00,1.333140000,1.332970000,1.3325906,57.441253263707,1.3330000
2019-03-18 11:00,1.334290000,1.333920000,1.3325956,56.665400683631,1.334250000
2019-03-18 12:00,1.335550000,1.335360000,1.3325976,56.417112299465,1.335360000
2019-03-18 13:00,1.336070000,1.335910000,1.3325772,56.611091814287,1.335970000
2019-03-18 14:00,1.335190000,1.334970000,1.33261,59.032925357697,1.3350000
2019-03-18 15:00,1.334390000,1.334120000,1.3326718,59.310479702735,1.334390000
2019-03-18 16:00,1.333350000,1.333280000,1.33276,59.506245696862,1.333320000
2019-03-18 17:00,1.333990000,1.33370000,1.3328182,58.95862697952,1.33370000
2019-03-18 18:00,1.334240000,1.334220000,1.332845,58.468589689681,1.334230000
2019-03-18 19:00,1.334070000,1.333920000,1.3328656,57.93991416309,1.333920000
2019-03-18 20:00,1.333990000,1.333930000,1.3328854,57.876726620206,1.333950000
2019-03-18 21:00,1.333380000,1.333310000,1.3329022,57.638072855464,1.333310000
2019-03-18 22:00,1.333050000,1.333010000,1.3329188,57.621145374449,1.333020000
2019-03-18 23:00,1.33280000,1.332760000,1.3329384,55.806053119209,1.332760000
2019-03-19 00:00,1.333260000,1.333110000,1.3329546,55.514592933948,1.333110000
2019-03-19 01:00,1.333580000,1.333480000,1.3329642,57.035405585106,1.333540000
2019-03-19 02:00,1.333360000,1.333340000,1.3329686,57.498350457159,1.333350000
2019-03-19 03:00,1.33360000,1.333320000,1.3330058,58.218610051418,1.333430000
2019-03-19 04:00,1.332120000,1.332030000,1.333054,57.090022464522,1.332120000
2019-03-19 05:00,1.331990000,1.331890000,1.3330976,58.694854190742,1.331890000
2019-03-19 06:00,1.331240000,1.331030000,1.3331512,57.567615977073,1.331180000
2019-03-19 07:00,1.330950000,1.33070000,1.3331928,56.49346259414,1.330780000
2019-03-19 08:00,1.326260000,1.325870000,1.333237,56.722780342112,1.326240000
2019-03-19 09:00,1.326390000,1.325870000,1.333265,57.359690314342,1.326390000
2019-03-19 10:00,1.32750000,1.327020000,1.333257,56.478340924508,1.32710000
2019-03-19 11:00,1.329420000,1.329110000,1.3331484,51.134599008165,1.329380000
2019-03-19 12:00,1.33130000,1.3310000,1.3330176,49.081988177417,1.331160000
2019-03-19 13:00,1.33080000,1.330680000,1.3328574,46.082630924416,1.330750000
2019-03-19 14:00,1.33090000,1.330810000,1.3327434,48.538217682283,1.330810000
2019-03-19 15:00,1.331290000,1.331180000,1.3326722,49.969075598268,1.331210000
2019-03-19 16:00,1.332030000,1.331690000,1.3326168,51.023828608905,1.332030000
2019-03-19 17:00,1.332670000,1.332220000,1.3325626,50.008893315784,1.332220000
2019-03-19 18:00,1.332440000,1.332380000,1.3325252,49.241027096042,1.332420000
2019-03-19 19:00,1.332570000,1.332450000,1.3324762,48.319691863264,1.332460000
2019-03-19 20:00,1.33380000,1.333670000,1.3324318,46.68458781362,1.333790000
2019-03-19 21:00,1.33320000,1.333020000,1.3324166,46.830855705939,1.333180000
2019-03-19 22:00,1.332770000,1.332640000,1.3323932,46.178033989668,1.332680000
2019-03-19 23:00,1.333180000,1.333140000,1.3323838,47.283126787417,1.333150000
2019-03-20 00:00,1.333160000,1.333110000,1.332363,46.441947565543,1.333160000
2019-03-20 01:00,1.33330000,1.333170000,1.3323312,47.643047731989,1.333280000
2019-03-20 02:00,1.333510000,1.333230000,1.3323256,47.581147816081,1.333250000
2019-03-20 03:00,1.33410000,1.33370000,1.3323416,47.232907308599,1.33410000
2019-03-20 04:00,1.333830000,1.33370000,1.3323706,46.252995333586,1.33370000
2019-03-20 05:00,1.333370000,1.332990000,1.3323994,46.236667591215,1.333070000
2019-03-20 06:00,1.333810000,1.333690000,1.3324458,45.494114155703,1.33380000
2019-03-20 07:00,1.333080000,1.332740000,1.3325008,46.206593406594,1.333060000
2019-03-20 08:00,1.333330000,1.332960000,1.3325468,45.461509946868,1.333010000
2019-03-20 09:00,1.333410000,1.333110000,1.3325812,44.628161380972,1.333410000
2019-03-20 10:00,1.333680000,1.333480000,1.3325948,45.030505805944,1.333680000
2019-03-20 11:00,1.332740000,1.332520000,1.3325954,46.046505822589,1.33270000
2019-03-20 12:00,1.33290000,1.332770000,1.3326198,45.907798537774,1.332810000
2019-03-20 13:00,1.332030000,1.328440000,1.3326278,44.640166276955,1.331910000
2019-03-20 14:00,1.32710000,1.326670000,1.3326154,45.032296981426,1.326980000
2019-03-20 15:00,1.329370000,1.329020000,1.3326116,43.703628674888,1.329020000
2019-03-20 16:00,1.33040000,1.330370000,1.3325648,42.298581217046,1.330380000
2019-03-20 17:00,1.330110000,1.329730000,1.3323972,36.174495126529,1.329770000
2019-03-20 18:00,1.329680000,1.329570000,1.3322582,38.558833133776,1.329650000
2019-03-20 19:00,1.328910000,1.328840000,1.3321658,39.834970023852,1.328910000
2019-03-20 20:00,1.328030000,1.327880000,1.3320734,39.834970023852,1.327880000
2019-03-20 21:00,1.328910000,1.328710000,1.332,40.963882044879,1.328710000
2019-03-20 22:00,1.329020000,1.328920000,1.3319042,41.441955372227,1.329010000
2019-03-20 23:00,1.329670000,1.329640000,1.3317772,41.365243404949,1.329650000
2019-03-21 00:00,1.329590000,1.329380000,1.331673,41.064152070488,1.329590000
2019-03-21 01:00,1.329930000,1.329720000,1.3315742,41.468737419751,1.329890000
2019-03-21 02:00,1.330320000,1.330060000,1.331501,41.196424042607,1.330060000
2019-03-21 03:00,1.330780000,1.330480000,1.3314324,41.468551552478,1.330490000
2019-03-21 04:00,1.331130000,1.330680000,1.331375,40.249878030673,1.331130000
2019-03-21 05:00,1.330530000,1.330250000,1.331314,39.997869847694,1.330530000
2019-03-21 06:00,1.332030000,1.331750000,1.331253,39.997869847694,1.331990000
2019-03-21 07:00,1.333880000,1.333770000,1.3312086,39.153366741062,1.333870000
2019-03-21 08:00,1.33520000,1.334660000,1.3311506,40.288771164433,1.33520000
2019-03-21 09:00,1.334510000,1.334330000,1.331148,41.834764732278,1.334490000
2019-03-21 10:00,1.336590000,1.336390000,1.3311876,42.402183803458,1.336570000
2019-03-21 11:00,1.337220000,1.336850000,1.331268,42.781558593671,1.33690000
2019-03-21 12:00,1.338670000,1.33860000,1.3313422,42.370423704237,1.338610000
2019-03-21 13:00,1.33680000,1.336620000,1.3315488,49.394444194318,1.336620000
2019-03-21 14:00,1.337710000,1.337530000,1.331759,49.578324062444,1.337690000
2019-03-21 15:00,1.337480000,1.337280000,1.3319892,50.576026734676,1.337360000
2019-03-21 16:00,1.336110000,1.335730000,1.332134,47.077355357827,1.33610000
2019-03-21 17:00,1.336190000,1.336110000,1.3322646,46.306434718758,1.336150000
2019-03-21 18:00,1.336420000,1.336330000,1.3323968,46.430775560584,1.336350000
2019-03-21 19:00,1.337030000,1.336960000,1.3325026,46.565990897807,1.337020000
2019-03-21 20:00,1.336890000,1.33670000,1.3326014,46.176286726401,1.336890000
2019-03-21 21:00,1.336420000,1.336330000,1.3326878,45.47181760608,1.336420000
2019-03-21 22:00,1.336930000,1.336770000,1.3327838,46.01880877743,1.336930000
2019-03-21 23:00,1.336610000,1.336440000,1.3328732,47.663230598001,1.336610000
2019-03-22 00:00,1.336530000,1.336410000,1.3329524,48.987854251012,1.336440000
2019-03-22 01:00,1.336580000,1.336510000,1.3330152,48.029330889092,1.336510000
2019-03-22 02:00,1.336550000,1.336410000,1.3330838,48.439010042439,1.336520000
2019-03-22 03:00,1.335520000,1.335250000,1.333159,48.913781398506,1.335450000
2019-03-22 04:00,1.336840000,1.336650000,1.3332262,48.432413911256,1.336840000
2019-03-22 05:00,1.337570000,1.337190000,1.3332934,48.432413911256,1.337490000
2019-03-22 06:00,1.338940000,1.338750000,1.3333368,48.797500544939,1.338920000
2019-03-22 07:00,1.340290000,1.339890000,1.3334086,48.463137500252,1.34020000
2019-03-22 08:00,1.340990000,1.340560000,1.3334764,48.233290762026,1.340990000
2019-03-22 09:00,1.340440000,1.339090000,1.3335808,48.347676763643,1.340410000
2019-03-22 10:00,1.342280000,1.341990000,1.3337234,48.529558369056,1.342090000
2019-03-22 11:00,1.34070000,1.340280000,1.3338672,48.591058448671,1.340660000
2019-03-22 12:00,1.341540000,1.341420000,1.3340142,48.824412206103,1.341440000
2019-03-22 13:00,1.341450000,1.34130000,1.3341958,48.460665806048,1.341310000
2019-03-22 14:00,1.341380000,1.341220000,1.3343408,48.157524613221,1.341380000
2019-03-22 15:00,1.342890000,1.342650000,1.334496,48.648648648649,1.342810000
2019-03-24 16:00,1.342450000,1.342440000,1.3346682,49.828767123288,1.342440000
2019-03-24 17:00,1.342660000,1.342430000,1.3348396,49.790555978675,1.342460000
2019-03-24 18:00,1.342670000,1.342520000,1.3350576,50.333301315916,1.342640000
2019-03-24 19:00,1.342580000,1.342550000,1.3353668,58.241269700136,1.342560000
2019-03-24 20:00,1.343830000,1.343690000,1.3356356,56.380607411535,1.343830000
2019-03-24 21:00,1.343450000,1.343380000,1.3358808,55.214914058217,1.343450000
2019-03-24 22:00,1.343430000,1.343220000,1.3361366,56.317856317857,1.343240000
2019-03-24 23:00,1.342820000,1.342760000,1.3364202,55.711079470039,1.342760000
2019-03-25 00:00,1.342650000,1.342550000,1.336711,56.496414674139,1.342650000
2019-03-25 01:00,1.342380000,1.34220000,1.3370182,58.370628840173,1.342230000
2019-03-25 02:00,1.342680000,1.342170000,1.3372992,58.54863740766,1.342620000
2019-03-25 03:00,1.341860000,1.34170000,1.337572,60.039177277179,1.341820000
2019-03-25 04:00,1.342450000,1.341310000,1.3378236,60.479027472925,1.342450000
2019-03-25 05:00,1.341120000,1.340790000,1.3380842,59.008023340627,1.340820000
2019-03-25 06:00,1.341690000,1.341410000,1.3383228,59.044256507103,1.34160000
2019-03-25 07:00,1.343530000,1.343360000,1.3385706,59.503125761143,1.343510000
2019-03-25 08:00,1.343490000,1.342960000,1.3387772,57.973560542843,1.343490000
2019-03-25 09:00,1.343710000,1.343470000,1.3389866,58.115206163005,1.343670000
2019-03-25 10:00,1.343160000,1.342980000,1.3392462,59.07157049067,1.342990000
2019-03-25 11:00,1.341970000,1.341660000,1.3394762,59.612121212121,1.341970000
2019-03-25 12:00,1.342340000,1.342070000,1.3396722,57.87610619469,1.342070000
2019-03-25 13:00,1.341890000,1.341710000,1.339828,57.150760081598,1.341710000
2019-03-25 14:00,1.341220000,1.341050000,1.3399776,56.604721245606,1.341060000
2019-03-25 15:00,1.340130000,1.339980000,1.3400876,54.225165562914,1.340080000
2019-03-25 16:00,1.340340000,1.340080000,1.3401838,55.168131448223,1.340320000
2019-03-25 17:00,1.340680000,1.34050000,1.3402328,53.754213913576,1.340580000
2019-03-25 18:00,1.340070000,1.340050000,1.340302,55.471220746363,1.340060000
2019-03-25 19:00,1.339540000,1.339390000,1.3403546,54.270867164664,1.339430000
2019-03-25 20:00,1.339250000,1.339160000,1.340419,53.254530714715,1.339250000
2019-03-25 21:00,1.338780000,1.338750000,1.3404982,54.628859618532,1.338780000
2019-03-25 22:00,1.339110000,1.338980000,1.3405638,55.366492146597,1.3390000
2019-03-25 23:00,1.339040000,1.3390000,1.3406218,56.722338204593,1.339020000
2019-03-26 00:00,1.339270000,1.339160000,1.340657,56.868586126348,1.33920000
2019-03-26 01:00,1.339750000,1.339540000,1.3406992,55.451852240254,1.339750000
2019-03-26 02:00,1.339910000,1.33960000,1.3407512,54.336224149433,1.33960000
2019-03-26 03:00,1.339430000,1.339210000,1.3407966,53.827993254638,1.339320000
2019-03-26 04:00,1.340310000,1.340250000,1.3408594,53.268088081091,1.340280000
2019-03-26 05:00,1.338880000,1.338630000,1.3409226,53.305351521511,1.33870000
2019-03-26 06:00,1.33920000,1.338880000,1.3409788,54.672430994347,1.338880000
2019-03-26 07:00,1.339470000,1.339380000,1.341054,56.060606060606,1.339460000
2019-03-26 08:00,1.340910000,1.340540000,1.341119,55.153821757057,1.340850000
2019-03-26 09:00,1.338230000,1.337990000,1.3411598,53.364116094987,1.338090000
2019-03-26 10:00,1.33850000,1.338390000,1.3411992,53.256198347108,1.338390000
2019-03-26 11:00,1.339040000,1.338890000,1.3412378,53.19430652102,1.338920000
2019-03-26 12:00,1.337650000,1.337510000,1.3411956,48.667324777887,1.337590000
2019-03-26 13:00,1.337760000,1.337580000,1.3411436,47.826086956522,1.337740000
2019-03-26 14:00,1.338030000,1.337720000,1.3411138,47.60834670947,1.338030000
2019-03-26 15:00,1.338660000,1.338570000,1.3410238,44.663618549967,1.338640000
2019-03-26 16:00,1.338080000,1.337960000,1.3409654,45.054200542005,1.337970000
2019-03-26 17:00,1.338510000,1.338410000,1.3408972,44.126765415088,1.338430000
2019-03-26 18:00,1.338230000,1.338170000,1.3408438,43.499635342103,1.338210000
2019-03-26 19:00,1.338080000,1.338020000,1.3407756,44.33742942544,1.338080000
2019-03-26 20:00,1.339960000,1.338210000,1.340688,42.48455730954,1.338210000
2019-03-26 21:00,1.339480000,1.339290000,1.3406034,42.704380820972,1.339480000
2019-03-26 22:00,1.33920000,1.339020000,1.3405158,44.440756720876,1.339030000
2019-03-26 23:00,1.339470000,1.339460000,1.3404272,44.340694355933,1.339460000
2019-03-27 00:00,1.339690000,1.339570000,1.3403656,44.907407407407,1.339650000
2019-03-27 01:00,1.339760000,1.339680000,1.3402696,43.801833857944,1.339750000
2019-03-27 02:00,1.340070000,1.339860000,1.3401898,43.230403800475,1.339870000
2019-03-27 03:00,1.339070000,1.338740000,1.340118,41.944204152249,1.338790000
2019-03-27 04:00,1.33840000,1.338230000,1.3400578,40.898235462696,1.338390000
2019-03-27 05:00,1.339180000,1.338860000,1.3400022,39.34234503767,1.338860000
2019-03-27 06:00,1.340410000,1.340210000,1.3399334,38.377862089093,1.340310000
2019-03-27 07:00,1.340890000,1.340360000,1.3398488,39.015700402813,1.340890000
2019-03-27 08:00,1.341840000,1.341390000,1.3397896,39.100996802708,1.341660000
2019-03-27 09:00,1.34220000,1.341920000,1.3397468,40.541958500564,1.342030000
2019-03-27 10:00,1.341760000,1.341610000,1.3397482,42.116879378179,1.341710000
2019-03-27 11:00,1.343660000,1.343340000,1.3397494,42.10021117297,1.343360000
2019-03-27 12:00,1.341720000,1.34160000,1.3397198,39.413419043793,1.341720000
2019-03-27 13:00,1.34110000,1.340710000,1.3396842,38.927468042289,1.340740000
2019-03-27 14:00,1.340280000,1.34020000,1.339678,41.487325014597,1.340210000
2019-03-27 15:00,1.340730000,1.340550000,1.3396526,39.976188295632,1.340640000
2019-03-27 16:00,1.340690000,1.340370000,1.339628,40.036951138016,1.340610000
2019-03-27 17:00,1.341350000,1.340820000,1.3395908,41.041596736296,1.34110000
2019-03-27 18:00,1.340930000,1.340880000,1.3395694,40.318439286221,1.340930000
2019-03-27 19:00,1.341860000,1.341360000,1.3395604,41.27600554785,1.341380000
2019-03-27 20:00,1.341730000,1.34170000,1.3395808,41.658761349776,1.341720000
2019-03-27 21:00,1.342250000,1.342080000,1.339593,43.005644211638,1.342250000
2019-03-27 22:00,1.340830000,1.340740000,1.339609,43.311793214863,1.340750000
2019-03-27 23:00,1.340610000,1.340540000,1.3396422,42.716857610475,1.340550000
2019-03-28 00:00,1.340520000,1.340450000,1.3396986,42.600542876136,1.340480000
2019-03-28 01:00,1.340750000,1.340640000,1.3397286,40.315858453473,1.340670000
2019-03-28 02:00,1.340880000,1.340740000,1.339764,40.763022938393,1.340880000
2019-03-28 03:00,1.342130000,1.34190000,1.3397936,42.355125314945,1.34210000
2019-03-28 04:00,1.342410000,1.342160000,1.3398266,42.613861386138,1.342160000
2019-03-28 05:00,1.342380000,1.342270000,1.3398602,42.659279778393,1.342330000
2019-03-28 06:00,1.342720000,1.34260000,1.3399072,43.655217109527,1.342670000
2019-03-28 07:00,1.343120000,1.342710000,1.3399584,41.938770179197,1.342790000
2019-03-28 08:00,1.342180000,1.34180000,1.3400186,40.57951874059,1.341980000
2019-03-28 09:00,1.3430000,1.342620000,1.3400664,39.690624916222,1.342760000
2019-03-28 10:00,1.340760000,1.340470000,1.3401482,40.616844260522,1.34060000
2019-03-28 11:00,1.342640000,1.342360000,1.3402102,40.957934194085,1.342360000
2019-03-28 12:00,1.343920000,1.343660000,1.3402762,41.251554082055,1.343660000
2019-03-28 13:00,1.342790000,1.342480000,1.3402712,37.616411592315,1.342790000
2019-03-28 14:00,1.344160000,1.343980000,1.3403566,42.914979757085,1.344020000
2019-03-28 15:00,1.344090000,1.344040000,1.340462,44.323790720632,1.344080000
2019-03-28 16:00,1.343640000,1.343510000,1.3405394,44.066105145503,1.343570000
2019-03-28 17:00,1.343260000,1.342970000,1.340668,46.185578351025,1.34310000
2019-03-28 18:00,1.343420000,1.343280000,1.3407948,46.065433698079,1.343420000
2019-03-28 19:00,1.343050000,1.342990000,1.3409056,46.792229138037,1.343050000
2019-03-28 20:00,1.342750000,1.342730000,1.3409948,47.138855542217,1.342730000
2019-03-28 21:00,1.343280000,1.343170000,1.3411038,46.788036410923,1.343170000
2019-03-28 22:00,1.342710000,1.342650000,1.3411962,47.513213172516,1.342650000
2019-03-28 23:00,1.343230000,1.343170000,1.3412866,47.320826022405,1.343180000
2019-03-29 00:00,1.343910000,1.343890000,1.3413884,46.094962940962,1.34390000
2019-03-29 01:00,1.34310000,1.342970000,1.3414772,47.021613073273,1.342980000
2019-03-29 02:00,1.343080000,1.342930000,1.3415512,45.967741935484,1.342970000
2019-03-29 03:00,1.343260000,1.34310000,1.3416486,45.752199235166,1.343110000
2019-03-29 04:00,1.342470000,1.342280000,1.341719,45.529519570624,1.342470000
2019-03-29 05:00,1.343670000,1.343550000,1.3417854,47.294820091133,1.343650000
2019-03-29 06:00,1.342850000,1.342720000,1.3418526,47.352725750758,1.342840000
2019-03-29 07:00,1.341670000,1.341420000,1.3419046,48.08988764045,1.341660000
2019-03-29 08:00,1.335280000,1.334820000,1.3420018,49.647314161693,1.335190000
2019-03-29 09:00,1.336840000,1.335960000,1.3420908,48.896240218843,1.335960000
2019-03-29 10:00,1.335830000,1.335490000,1.3421468,48.242528594269,1.335790000
2019-03-29 11:00,1.33620000,1.335860000,1.3420444,39.356901090636,1.335990000
2019-03-29 12:00,1.336860000,1.336580000,1.3419458,39.632491342644,1.33670000
2019-03-29 13:00,1.336610000,1.336160000,1.3418284,40.228299845113,1.336590000
2019-03-29 14:00,1.335520000,1.335230000,1.3417076,39.968461653206,1.33530000
2019-03-29 15:00,1.336280000,1.336240000,1.3416074,39.465697753789,1.336260000
2019-03-31 17:00,1.334660000,1.334650000,1.341472,38.720731010851,1.334650000
2019-03-31 18:00,1.335090000,1.33490000,1.3413436,39.111623882319,1.33490000
2019-03-31 20:00,1.335070000,1.334920000,1.341254,39.841276868926,1.334930000
2019-03-31 21:00,1.335490000,1.335270000,1.3411428,38.595569470953,1.335480000
2019-03-31 22:00,1.335460000,1.335220000,1.341028,38.321773220748,1.335220000
2019-03-31 23:00,1.33430000,1.334280000,1.3409144,36.508072459424,1.334290000
2019-04-01 00:00,1.334840000,1.334830000,1.340802,36.59767362299,1.334830000
2019-04-01 01:00,1.334980000,1.334920000,1.3406878,36.499338934619,1.334940000
2019-04-01 02:00,1.334430000,1.334110000,1.340546,36.700706493616,1.33430000
2019-04-01 03:00,1.334870000,1.334680000,1.3404082,37.0067155003,1.334870000
2019-04-01 04:00,1.334350000,1.334210000,1.340262,36.360644250268,1.334310000
2019-04-01 05:00,1.335150000,1.334780000,1.340133,37.279703913351,1.334780000
2019-04-01 06:00,1.335610000,1.335430000,1.3400194,36.491996051672,1.335490000
2019-04-01 07:00,1.335160000,1.334970000,1.339896,35.962612079175,1.335150000
2019-04-01 08:00,1.336450000,1.33630000,1.3397782,36.377006471132,1.336410000
2019-04-01 09:00,1.336120000,1.335620000,1.3396704,37.103809246874,1.335920000
2019-04-01 10:00,1.33530000,1.334340000,1.3395314,36.803920524157,1.334810000
2019-04-01 11:00,1.334080000,1.333710000,1.3394164,38.609055627426,1.333990000
2019-04-01 12:00,1.33460000,1.334420000,1.3392882,39.745759214165,1.334420000
2019-04-01 13:00,1.332320000,1.331970000,1.339131,39.994908350306,1.332180000
2019-04-01 14:00,1.331610000,1.33140000,1.338955,40.914504895529,1.331610000
2019-04-01 15:00,1.331320000,1.330830000,1.3388038,40.454545454546,1.330840000
2019-04-01 16:00,1.331520000,1.331260000,1.3385922,39.003071107961,1.331260000
2019-04-01 17:00,1.330580000,1.330440000,1.3384124,40.52528227786,1.330580000
2019-04-01 18:00,1.330740000,1.330660000,1.338182,38.762034591463,1.330660000
2019-04-01 19:00,1.331090000,1.330970000,1.337934,37.172202797203,1.330980000
2019-04-01 20:00,1.331440000,1.331340000,1.3376898,37.35054840091,1.331350000
2019-04-01 21:00,1.330920000,1.330840000,1.3374226,35.139466684853,1.330870000
2019-04-01 22:00,1.331070000,1.331040000,1.3371606,35.652909336942,1.331070000
2019-04-01 23:00,1.331540000,1.331430000,1.3369162,35.003566333809,1.331540000
2019-04-02 00:00,1.331690000,1.331630000,1.3366716,34.994206257243,1.331660000
2019-04-02 01:00,1.332280000,1.332180000,1.3364246,34.767441860465,1.332270000
2019-04-02 02:00,1.331360000,1.331040000,1.3361944,34.176519109156,1.331090000
2019-04-02 03:00,1.332420000,1.332160000,1.335973,32.906524494166,1.332230000
2019-04-02 04:00,1.333050000,1.33280000,1.335755,33.204263650207,1.332810000
2019-04-02 05:00,1.333570000,1.333390000,1.3355238,32.59588280516,1.33350000
2019-04-02 06:00,1.332620000,1.332420000,1.3353048,33.63330529857,1.332620000
2019-04-02 07:00,1.332040000,1.33190000,1.335083,33.398041863606,1.3320000
2019-04-02 08:00,1.331470000,1.331120000,1.3348934,33.605625500021,1.331470000
2019-04-02 09:00,1.332830000,1.332540000,1.3346864,32.794699265499,1.332760000
2019-04-02 10:00,1.332510000,1.332350000,1.3344642,33.791732420634,1.332410000
2019-04-02 11:00,1.335010000,1.334750000,1.3342442,33.891058581706,1.334770000
2019-04-02 12:00,1.335840000,1.33560000,1.3340264,34.069943831741,1.335690000
2019-04-02 13:00,1.336020000,1.335810000,1.3338178,34.492777685539,1.335990000
2019-04-02 14:00,1.335370000,1.335270000,1.33368,37.412822494054,1.33530000
2019-04-02 15:00,1.33470000,1.334610000,1.33369,44.73115727003,1.334610000
2019-04-02 16:00,1.333680000,1.333590000,1.3336906,44.044414535666,1.33360000
2019-04-02 17:00,1.333460000,1.333390000,1.3336808,43.287037037037,1.333390000
2019-04-02 18:00,1.333850000,1.333610000,1.3336532,44.007625601562,1.333760000
2019-04-02 19:00,1.334070000,1.333940000,1.3335912,43.543370579426,1.334030000
2019-04-02 20:00,1.334870000,1.334310000,1.3335272,43.413345584013,1.334310000
2019-04-02 21:00,1.332870000,1.332760000,1.3334964,43.743363458317,1.332760000
2019-04-02 22:00,1.33190000,1.33170000,1.3334518,42.66992100612,1.331730000
2019-04-02 23:00,1.331850000,1.331830000,1.333445,43.473120173078,1.331830000
2019-04-03 00:00,1.331870000,1.331760000,1.3334022,42.80074147187,1.331770000
2019-04-03 01:00,1.331480000,1.331390000,1.3333382,43.327483327483,1.331470000
2019-04-03 02:00,1.331160000,1.33090000,1.3332652,42.602204052613,1.331090000
2019-04-03 03:00,1.330860000,1.330520000,1.3331962,42.86634076547,1.330520000
2019-04-03 04:00,1.330840000,1.330490000,1.3331398,43.720206245744,1.330830000
2019-04-03 05:00,1.330580000,1.330190000,1.333065,44.267320662171,1.330570000
2019-04-03 06:00,1.330140000,1.329840000,1.3329766,45.294074740451,1.329860000
2019-04-03 07:00,1.330630000,1.330380000,1.3329072,44.702290076336,1.330580000
2019-04-03 08:00,1.331230000,1.3310000,1.3328212,45.347712904425,1.331210000
2019-04-03 09:00,1.331990000,1.331790000,1.3327322,45.146242132543,1.331830000
2019-04-03 10:00,1.332890000,1.332560000,1.3326482,45.582761998041,1.332770000
2019-04-03 11:00,1.332150000,1.331930000,1.3325626,45.443833464258,1.332110000
2019-04-03 12:00,1.331590000,1.33140000,1.3324962,44.975786924939,1.331490000
2019-04-03 13:00,1.331230000,1.331050000,1.3324234,44.437652811736,1.331220000
2019-04-03 14:00,1.332670000,1.332480000,1.3323472,44.207965947096,1.332510000
2019-04-03 15:00,1.333880000,1.333750000,1.3322808,44.876543209876,1.333870000
2019-04-03 16:00,1.334310000,1.334140000,1.3322254,45.651491365777,1.334140000
2019-04-03 17:00,1.334210000,1.334180000,1.3321872,47.080403546316,1.334210000
2019-04-03 18:00,1.333990000,1.33380000,1.332221,50.65612170365,1.33380000
